,title,keyword,category,score,author,publisher,reviewnum
1434,뉴욕 정신과 의사의 사람 도서관,공감 낙인 용기 레지던트 응급 의학 생명,"['국내도서 > 인문 > 인문학일반 > 인문교양', '국내도서 > 정치/사회 > 사회문제/복지 > 사회문제 > 사회문제일반']","['45', '23', '16', '3', '13']",나종호 저자(글),아몬드,37.0
1435,도시를 바꾸는 새,환경문제 에너지 디자인 위기 자연 공생,"['국내도서 > 정치/사회 > 사회문제/복지 > 사회문제 > 환경문제', '국내도서 > 과학 > 생물학 > 생태학']","['0', '33', '0', '0', '67']",티모시 비틀리 저자(글) · 김숲 번역,원더박스,4.0
1436,파란하늘 빨간지구,미래 다보스 포럼 지구온난화 인류세 미세먼지 먼지,"['국내도서 > 과학 > 지구과학 > 기상학/기후학', '국내도서 > 정치/사회 > 사회문제/복지 > 사회문제 > 환경문제']","['37', '14', '18', '2', '29']",조천호 저자(글),동아시아,66.0
1437,아동복지론,현황 근대 의의 고대 서비스 특수,"['국내도서 > 정치/사회 > 사회문제/복지 > 아동복지', '국내도서 > 정치/사회 > 대학교재 > 사회학', '국내도서 > 대학교재 > 정치/사회/법 > 사회학']","['100', '0', '0', '0', '0']","도미향 , 남연희 , 이무영 , 변미희 저자(글)",공동체,1.0
1438,제로 웨이스트는 처음인데요,이스터 손수건 보이차 포장 대신 비닐봉지,"['국내도서 > 자기계발 > 성공/처세 > 자기관리/처세', '국내도서 > 정치/사회 > 사회문제/복지 > 사회문제 > 환경문제']","['33', '11', '11', '0', '44']",소일 저자(글),판미동,17.0
1439,악의 마음을 읽는 자들,심리 탄생 범죄학 사건 범죄문제 현장,['국내도서 > 정치/사회 > 사회문제/복지 > 사회문제 > 범죄문제'],"['50', '30', '7', '7', '6']","권일용 , 고나무 저자(글) · 심래정 그림/만화",알마,81.0
1440,"나는 풍요로웠고, 지구는 달라졌다",미래 환경 에너지 악셀 생명 지구인,"['국내도서 > 과학 > 교양과학 > 교양자연', '국내도서 > 정치/사회 > 사회문제/복지 > 사회문제 > 환경문제', '국내도서 > 과학 > 지구과학 > 기상학/기후학']","['41', '21', '11', '1', '26']",호프 자런 저자(글) · 김은령 번역,김영사,146.0
1441,사회적응 거부선언,죽음 동물 하루 질문 활동 추천,"['국내도서 > 정치/사회 > 사회문제/복지 > 사회문제 > 사회문제일반', '국내도서 > 정치/사회 > 사회문제/복지 > 사회문제 > 인권문제', '국내도서 > 여행 > 여행에세이']","['50', '0', '0', '50', '0']",이하루 저자(글),온다프레스,2.0
1442,지도 끝의 모험,환경 철학 사랑 운동 열정 보호,"['국내도서 > 정치/사회 > 사회문제/복지 > 사회문제 > 환경문제', '국내도서 > 인문 > 인문학일반 > 인문교양']","['16', '12', '4', '28', '40']",릭 리지웨이 저자(글) · 이영래 번역 · 김광현 감수,라이팅하우스,25.0
1443,조선에서 백수로 살기,우정 노마디즘 여행 기예 탈주 관계,"['국내도서 > 인문 > 인문학일반 > 인문교양', '국내도서 > 정치/사회 > 사회문제/복지 > 사회문제 > 사회문제일반']","['33', '33', '33', '0', '0']",고미숙 저자(글),북드라망,3.0
1444,"학교폭력, 그 이후 끝나지 않은 이야기",고통 정치 학생 일부 사건 상대,['국내도서 > 정치/사회 > 사회문제/복지 > 사회문제 > 청소년문제'],"['29', '24', '5', '10', '33']",노윤호 저자(글),사유와공감,21.0
1445,과학과 사회운동 사이에서,정치 유럽 미국 혁명 실무 묘사,['국내도서 > 정치/사회 > 사회문제/복지 > 시민사회 > 시민운동/사회운동'],"['0', '0', '0', '0', '0']","존 벡위드 저자(글) · 이영희 , 김동광 , 김명진 번역",그린비,1.0
1446,차별하는 구조 차별받는 감정,여성 효율 저자 규칙 생산 개인,['국내도서 > 정치/사회 > 사회문제/복지 > 사회문제 > 빈곤/불평등문제'],"['0', '33', '0', '0', '67']",이주희 저자(글),글항아리,4.0
1447,"착취도시, 서울",불안 서울 빈곤 저자 가난 도시,"['국내도서 > 정치/사회 > 사회문제/복지 > 사회문제 > 빈곤/불평등문제', '국내도서 > 정치/사회 > 사회학 > 사회학일반 > 시사/사회비평']","['56', '6', '31', '0', '6']",이혜미 저자(글),글항아리,24.0
1448,우리도 행복할 수 있을까,사회 환경 평등 기업 인생 자유,"['국내도서 > 정치/사회 > 사회문제/복지 > 사회문제 > 교육문제', '국내도서 > 인문 > 교육학 > 교육행정/교육경영 > 학교교육']","['64', '24', '0', '0', '12']",오연호 저자(글),오마이북,30.0
1449,사회복지와 인권,원칙 경영 절차 주체 지방 정부,"['국내도서 > 정치/사회 > 사회문제/복지 > 사회복지 > 사회복지론', '국내도서 > 정치/사회 > 사회문제/복지 > 사회문제 > 인권문제', '국내도서 > 정치/사회 > 대학교재 > 사회학', '국내도서 > 대학교재 > 정치/사회/법 > 사회학']","['100', '0', '0', '0', '0']","김수정 , 오선영 , 김은희 , 김대심 저자(글)",학지사,2.0
1450,더티 워크,사회 차별 정치 대중 미국 시선,['국내도서 > 정치/사회 > 사회문제/복지 > 노동문제 > 노동문제일반'],"['11', '11', '0', '22', '56']",이얼 프레스 저자(글) · 오윤성 번역,한겨레출판사,9.0
1451,인구 위기,가족 여성 출간 정책 문제 한국,['국내도서 > 정치/사회 > 사회문제/복지 > 사회문제 > 사회문제일반'],"['0', '33', '0', '33', '33']","알바 뮈르달 , 군나르 뮈르달 저자(글) · 홍재웅 , 최정애 번역",문예출판사,6.0
1452,사이보그가 되다,미래 과학 서로 기술 몸 설계,"['국내도서 > 정치/사회 > 사회학 > 사회학일반 > 사회일반서', '국내도서 > 정치/사회 > 사회문제/복지 > 사회문제 > 인권문제']","['58', '4', '19', '6', '13']","김초엽 , 김원영 저자(글)",사계절,67.0
1453,아동권리와 복지,법률 서비스 정책 과제 역사 보호,"['국내도서 > 정치/사회 > 사회문제/복지 > 아동복지', '국내도서 > 정치/사회 > 대학교재 > 사회학', '국내도서 > 대학교재 > 정치/사회/법 > 사회학']","['100', '0', '0', '0', '0']","김이영 , 김운삼 , 김소윤 , 이은희 , 최윤희 , 현영렬 저자(글)",양성원,1.0
1454,빈곤의 가격,전쟁 우주 시장 위험 믿음 상품,"['국내도서 > 정치/사회 > 사회문제/복지 > 사회문제 > 빈곤/불평등문제', '국내도서 > 경제/경영 > 경제이론 > 세계경제/국제경제', '국내도서 > 정치/사회 > 사회학 > 사회학일반 > 사회일반서']","['21', '42', '16', '5', '16']",루퍼트 러셀 저자(글) · 윤종은 번역,책세상,22.0
1455,"빌 게이츠, 기후 재앙을 피하는 법",환경문제 사회문제 정부 정책 지구 경제성장,"['국내도서 > 정치/사회 > 사회문제/복지 > 사회문제 > 환경문제', '국내도서 > 정치/사회 > 사회문제/복지 > 사회문제 > 사회문제일반']","['38', '16', '16', '3', '27']","빌 게이츠 저자(글) · 김민주 , 이엽 번역",김영사,194.0
1456,불편한 사실,미래 사실 변화 그동안 부족 역사,['국내도서 > 정치/사회 > 사회문제/복지 > 사회문제 > 환경문제'],"['25', '25', '0', '25', '25']",그레고리 라이트스톤 저자(글) · 박석순 번역,어문학사,4.0
1457,음식 중독,지방 기업 기억 자극 건강 의지,['국내도서 > 정치/사회 > 사회문제/복지 > 사회문제 > 사회문제일반'],"['9', '66', '9', '3', '14']",마이클 모스 저자(글) · 연아람 번역,민음사,44.0
1458,기후변화는 어떻게 세계 경제를 위협하는가,전쟁 지구 균형 한계 시장 미래,"['국내도서 > 정치/사회 > 사회문제/복지 > 사회문제 > 환경문제', '국내도서 > 경제/경영 > 경제일반 > 경제전망', '국내도서 > 경제/경영 > 경제이론 > 세계경제/국제경제', '국내도서 > 과학 > 지구과학 > 기상학/기후학']","['11', '44', '0', '11', '33']",폴 길딩 저자(글) · 양재희 번역,더블북,9.0
1459,지구의 마지막 숲을 걷다,영구 인류세 파이낸셜 타임스 북극권 뉴욕,"['국내도서 > 과학 > 교양과학 > 교양자연', '국내도서 > 정치/사회 > 사회문제/복지 > 사회문제 > 환경문제', '국내도서 > 과학 > 지구과학 > 기상학/기후학']","['20', '0', '0', '0', '80']",벤 롤런스 저자(글) · 노승영 번역,엘리,6.0
1460,우리가 살 수 없는 미래,성장 오늘날 인류 비판 지속 시스템,['국내도서 > 정치/사회 > 사회문제/복지 > 사회문제 > 환경문제'],"['0', '25', '0', '50', '25']",마이클 해리스 저자(글) · 김하늘 번역,어크로스,5.0
1461,있지만 없는 아이들: 미등록 이주아동 이야기,미래 죽음 한국 소외 설계 시민,"['국내도서 > 정치/사회 > 사회문제/복지 > 사회문제 > 인권문제', '국내도서 > 정치/사회 > 정치/외교 > 정치일반 > 청소년정치사회', '국내도서 > 청소년 > 청소년 인문교양']","['43', '21', '7', '0', '29']",은유 저자(글) · 국가인권위원회 기획,창비,24.0
1462,알지 못하는 아이의 죽음,죽음 노동문제 아버지 위험 아들 산업재해,['국내도서 > 정치/사회 > 사회문제/복지 > 노동문제 > 노동문제일반'],"['43', '7', '40', '0', '10']",은유 저자(글) · 임진실 사진,돌베개,34.0
1463,사례관리론,서비스 점검 개요 모델 설정 기관,"['국내도서 > 정치/사회 > 사회문제/복지 > 사회복지 > 사회복지론', '국내도서 > 정치/사회 > 대학교재 > 사회학', '국내도서 > 대학교재 > 정치/사회/법 > 사회학']","['20', '40', '0', '0', '40']","한국사례관리학회 , 김성천 , 김승용 , 김연수 , 김현수 , 김혜성 , 민소영 , 박선영 , 백은령 , 양소남 , 유명이 , 유서구 , 이기연 , 정희경 , 조현순 , 최말옥 , 최지선 외 저자(글)",학지사,5.0
1464,인권도 차별이 되나요?,공감 서로 존중 혐오 판단 관점,['국내도서 > 정치/사회 > 사회문제/복지 > 사회문제 > 인권문제'],"['27', '27', '18', '0', '27']",구정우 저자(글),북스톤,14.0
1465,깻잎 투쟁기,환경 사회 여성 풍경 조건 거리,['국내도서 > 정치/사회 > 사회문제/복지 > 노동문제 > 노동문제일반'],"['22', '11', '11', '0', '56']",우춘희 저자(글),교양인,13.0
1466,하하호호 기획법,성소 수자 연출가 프로젝트 치매 암 치료 방송 프로그램,"['국내도서 > 경제/경영 > 마케팅/광고/고객 > 마케팅전략', '국내도서 > 정치/사회 > 사회문제/복지 > 사회문제 > 사회문제일반']","['0', '50', '17', '17', '17']",오구니 시로 저자(글) · 김윤경 번역,알에이치코리아,12.0
1467,K-방역은 왜 독이 든 성배가 되었나,미래 사회 정책 교수 기간 방식,['국내도서 > 정치/사회 > 사회문제/복지 > 사회문제 > 사회문제일반'],"['0', '0', '0', '10', '90']",이덕희 저자(글),MID,10.0
1468,왜 세계의 가난은 사라지지 않는가,자본주의 고통 인류 세대 불평등 지배,['국내도서 > 정치/사회 > 사회문제/복지 > 사회문제 > 빈곤/불평등문제'],"['50', '23', '16', '0', '11']",장 지글러 저자(글) · 양영란 번역,시공사,70.0
1469,사회복지행정론,인사 책임 의사 프로그램 기획 문헌,"['국내도서 > 정치/사회 > 사회문제/복지 > 사회복지 > 사회복지행정/실천론', '국내도서 > 정치/사회 > 대학교재 > 사회학', '국내도서 > 대학교재 > 정치/사회/법 > 사회학']","['0', '0', '100', '0', '0']",이정서 저자(글),정민사,2.0
1470,중공업 가족의 유토피아,조선 노동문제 산업 도시 노동조합 서울,['국내도서 > 정치/사회 > 사회문제/복지 > 노동문제 > 노동문제일반'],"['33', '11', '44', '0', '11']",양승훈 저자(글),오월의봄,11.0
1471,기후변화의 심리학,심리 정치 기후학 모두 고통 입장,['국내도서 > 정치/사회 > 사회문제/복지 > 사회문제 > 환경문제'],"['0', '100', '0', '0', '0']",조지 마셜 저자(글) · 이은경 번역,갈마바람,3.0
1472,기후미식,환경 전환 채식 인류 지속가능 지속,['국내도서 > 정치/사회 > 사회문제/복지 > 사회문제 > 환경문제'],"['23', '15', '8', '15', '38']",이의철 저자(글),위즈덤하우스,17.0
1473,사람들은 죽은 유대인을 사랑한다,차별 인기 인류 믿음 관점 죽음,['국내도서 > 정치/사회 > 사회문제/복지 > 사회문제 > 사회문제일반'],"['38', '13', '0', '0', '50']",데어라 혼 저자(글) · 서제인 번역 · 정희진 해설,엘리,10.0
1474,모두를 위한 지구,미래 에너지 전환 안정 정책 세대,['국내도서 > 정치/사회 > 사회문제/복지 > 사회문제 > 환경문제'],"['0', '0', '100', '0', '0']","상드린 딕손–드클레브 , 오웬 가프니 , 자야티 고시 , 요르겐 랜더스 , 요한 록스트룀 , 페르 에스펜 스토크네스 저자(글) · 추선영 , 김미정 번역",착한책가게,1.0
1475,인권법,차별 현황 서론 대응 종교 전환,"['국내도서 > 정치/사회 > 사회문제/복지 > 사회문제 > 인권문제', '국내도서 > 정치/사회 > 대학교재 > 사회학', '국내도서 > 대학교재 > 정치/사회/법 > 사회학']","['0', '0', '0', '100', '0']",이준일 저자(글),홍문사,1.0
1476,사회복지 글쓰기,사례 실무 친절 토대 집필 안내,['국내도서 > 정치/사회 > 사회문제/복지 > 사회복지 > 사회복지일반'],"['38', '50', '13', '0', '0']",전안나 저자(글),인간과복지,8.0
1477,노동조합 100문 100답,수정 일부 해당 법률 정부 관련,['국내도서 > 정치/사회 > 사회문제/복지 > 노동문제 > 노동조합/협동조합'],"['0', '100', '0', '0', '0']","박성우 , 이상혁 , 권두섭 저자(글)",매일노동뉴스,2.0
1478,노동판례백선,실무 인사 박사 조금 열정 작성,"['국내도서 > 정치/사회 > 사회문제/복지 > 노동문제 > 노동법/근로기준법', '국내도서 > 정치/사회 > 대학교재 > 사회학', '국내도서 > 대학교재 > 정치/사회/법 > 사회학']","['27', '18', '9', '9', '36']",한국노동법학회 저자(글),박영사,12.0
1479,사회복지실천론,원칙 정체 기반 통합 발달 관점,"['국내도서 > 정치/사회 > 사회문제/복지 > 사회복지 > 사회복지행정/실천론', '국내도서 > 정치/사회 > 대학교재 > 사회학', '국내도서 > 대학교재 > 정치/사회/법 > 사회학']","['42', '8', '8', '8', '33']","김혜영 , 석말숙 , 최정숙 , 김성경 저자(글)",공동체,12.0
